id	internalId	realm	lastUpdated	alternateId	sourceSystemId	name	displayName	description	longDescription	minimumAge	publishStart	publishEnd	premiereDate	geoRegions	pageURL	defaultImage	logoImage	posterImage	squareCardImage	channelId	channelName	channelCode	packages	videoUnpublishTime	collections	listableTerritories	listableTerritoriesMode	avodDuration	svodDuration	altChannelIds	listableAppNames	listableAppNamesMode	playableAppNames	playableAppNamesMode	contentSubsetId	listablePlatforms	listablePlatformsMode	playablePlatforms	playablePlatformsMode	posterWithLogoImage	coverArtworkImage	analyticsId
go-show-12959	12959	go	2021-03-06T13:05:25Z	90-day-journey-tim-jeniffer	DPLUSORIGNDJTJ	90 Day Journey: Tim & Jeniffer	90 Day Journey: Tim & Jeniffer	Tim and Jeniffer's relationship is tested by jealousy and family drama.	Tim travels from North Carolina to Colombia to meet his girlfriend Jeniffer for the first time, and their relationship is tested by jealousy, intimacy issues and family drama.				2021-01-03T05:00:00Z	world	https://discoveryplus.com/show/90-day-journey-tim-jeniffer	https://us1-prod-images.disco-api.com/2021/01/06/a56fdd69-49b5-3299-9bdc-416cc889e624.jpeg	https://us1-prod-images.disco-api.com/2021/01/06/e2510388-cb75-3333-95b3-f06f1f70bf2e.png	https://us1-prod-images.disco-api.com/2021/01/06/ffd4d059-e77c-3b59-94f2-6b73d04d334a.jpeg		go-channel-100	discovery+ Originals	DPLUSORIG					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2021/01/06/2ff32f17-1901-308f-9991-74b11e921418.jpeg	https://us1-prod-images.disco-api.com/2021/01/06/5370c3ec-bd13-3505-8437-2dc3d241e845.jpeg	go_12959
go-show-12527	12527	go	2021-03-07T00:37:03Z	border-live	pending1	Border LIVE	Border LIVE	Border Live sheds light on the lives of those along the US-Mexico border.	Embed with a group of elite officers and agents protecting the United States in this raw, immersive look at all sides of the story. Border Live sheds light on the lives and actions of real people along the US-Mexico border.				2018-12-06T02:01:00Z	world	https://discoveryplus.com/show/border-live	https://us1-prod-images.disco-api.com/2020/07/08/b996cfc7-dfdf-3fe3-99bd-80c19eb569f1.jpeg	https://us1-prod-images.disco-api.com/2020/07/08/255d3e31-a2b8-3ddb-8898-70a538e7c7ae.png	https://us1-prod-images.disco-api.com/2020/11/05/7fc13555-6d51-3c53-a90c-b495dc5acb67.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/08/e2c32a8f-769f-32a7-bc00-965cd953a9e7.jpeg	https://us1-prod-images.disco-api.com/2020/07/08/21d892df-7952-3b9e-a622-6bd18556e1bc.jpeg	go_12527
go-show-10637	10637	go	2020-12-12T01:10:58Z	mega-zoo	APLZVPK	Mega Zoo	Mega Zoo	Venture to Victoria, Australia to visit one of the world's oldest zoos.	This new series captures the special relationship between the extraordinary animals and their passionate keepers at one of the planet’s largest and oldest zoos, spread across three stunning locations in Victoria, Australia.				2020-10-04T01:50:00Z	world	https://discoveryplus.com/show/mega-zoo	https://us1-prod-images.disco-api.com/2020/10/04/052b8b3f-2b84-328d-a136-b4493f07d043.png	https://us1-prod-images.disco-api.com/2020/10/23/59c431fb-8c86-39e5-8ba3-0935ffe157e8.png	https://us1-prod-images.disco-api.com/2020/10/23/da74dfa1-512d-37eb-8232-3165d756de65.jpeg		go-channel-84	Animal Planet	APL					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/10/23/c7e8ef6e-aa86-352b-8857-eb7a7a26b8fc.jpeg	https://us1-prod-images.disco-api.com/2020/10/23/6e73572e-d876-3451-abf7-45a607674909.jpeg	go_10637
go-show-9085	9085	go	2021-03-06T23:22:47Z	i-quit	DSCYLOF	I Quit	I Quit	Hopeful entrepreneurs quit their steady 9-5 jobs to focus on side hustles.	Hopeful entrepreneurs decide to quit their steady 9-5 jobs to focus on turning their side hustles into full-time money-making businesses.				2020-08-19T02:08:00Z	world	https://discoveryplus.com/show/i-quit	https://us1-prod-images.disco-api.com/2020/10/14/81a837a0-217d-3a91-936c-04549a855931.jpeg	https://us1-prod-images.disco-api.com/2020/10/14/4e4b82e2-7dc1-3093-ab80-83b84ed23183.png	https://us1-prod-images.disco-api.com/2020/10/14/4c935202-9695-311f-8b04-03de387900c9.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/10/14/1895fe46-111a-3bab-822a-da3b2f99c3e4.jpeg	https://us1-prod-images.disco-api.com/2020/10/14/6e80db5b-fe89-3d5d-a697-c861f5706c71.jpeg	go_9085
go-show-13704	13704	go	2021-03-20T03:15:49Z	everything-but-the-house	HGTVHEBTH	Everything But the House	Everything But the House	Lara Spencer and appraisers help homeowners cash in on their clutter.	Lara Spencer and her expert appraisers help homeowners clear out and cash in on their clutter. Items go to auction where bidding is fast and furious, and clients learn how much they'll make when they sell everything but the house.				2018-05-20T14:00:00Z	world	https://discoveryplus.com/show/everything-but-the-house	https://us1-prod-images.disco-api.com/2021/03/18/2fe78c42-ea2e-3254-a5b8-ba28ff853a22.jpeg	https://us1-prod-images.disco-api.com/2021/03/18/b65eabf3-72ce-370c-bc6e-186909c65e0d.png	https://us1-prod-images.disco-api.com/2021/03/18/f1f238a1-790f-398a-a916-db859d6c5121.jpeg		go-channel-90	HGTV	HGTV					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2021/03/18/093306a7-e10b-32dc-9737-a10b079e7ff0.jpeg	https://us1-prod-images.disco-api.com/2021/03/18/bf3aa8fc-f1d2-3d7c-bd5d-e10208e0f1ed.jpeg	go_13704
go-show-5785	5785	go	2021-02-16T22:39:56Z	oprah-where-are-they-now	44008	Oprah: Where Are They Now?	Oprah: Where Are They Now?	Viewers find out the latest on former guests of The Oprah Winfrey Show.	Viewers are invited to learn the latest of what has happened with former guests of The Oprah Winfrey Show.					world	https://discoveryplus.com/show/oprah-where-are-they-now	https://us1-prod-images.disco-api.com/2020/08/29/aaa063ee-738f-38b1-ab03-f1ba90625263.jpeg	https://us1-prod-images.disco-api.com/2020/08/29/c2ba0307-b202-3cdd-b82a-61d9e50f1793.png	https://us1-prod-images.disco-api.com/2020/08/29/3faaf89b-5a2e-3379-ac52-6cb246af38aa.jpeg		go-channel-97	OWN	OWN					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/29/9910d64c-7915-3b0a-b048-486a895729ba.jpeg	https://us1-prod-images.disco-api.com/2020/08/29/3a0e9dde-3231-3c09-9b23-f2180756e712.jpeg	go_5785
go-show-2864	2864	go	2021-03-03T09:35:33Z	karmas-a-btch	44113	Karma's A B*tch!	Karma's A B*tch!	See the stories of people driven to commit the ultimate acts of revenge.	From a dentist who extracts payback on her ex-boyfriend, to a heartbroken actress who gets even with a passionate video that goes viral, see the hair-raising stories of people driven to commit the ultimate acts of revenge.				2013-05-03T02:00:00Z	world	https://discoveryplus.com/show/karmas-a-btch	https://us1-prod-images.disco-api.com/2020/09/10/da6ec290-9c7e-33ad-b589-94d00028f048.jpeg	https://us1-prod-images.disco-api.com/2020/09/10/cf18c2d7-e73b-30df-8c58-4f3322d30c59.png	https://us1-prod-images.disco-api.com/2020/09/10/e190acdb-72ea-3b44-9e1f-3f0f4915fed3.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING	go-channel-81	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/10/a894f463-2133-3a0e-a2a4-e2846141b5d3.jpeg	https://us1-prod-images.disco-api.com/2020/09/10/9de9d921-1539-3766-9407-5fec8e092158.jpeg	go_2864
go-show-2862	2862	go	2021-01-07T15:50:18Z	confessions-animal-hoarding	42274	Confessions: Animal Hoarding	Confessions: Animal Hoarding	Explore the growing problem of animal hoarding and those it afflicts.	Explore the growing problem of animal hoarding and follow individuals who are afflicted with this compulsive disorder. Family and friends are determined to seek help for their loved ones who confront this serious issue.				2010-07-22T01:00:00Z	world	https://discoveryplus.com/show/confessions-animal-hoarding	https://us1-prod-images.disco-api.com/2020/07/20/afecf5ed-4c0b-3b29-8642-9f840756363b.jpeg	https://us1-prod-images.disco-api.com/2020/07/20/4db08c53-1134-3c8c-8368-547ee225b4d5.png	https://us1-prod-images.disco-api.com/2020/07/31/960ade43-06a5-34df-bcec-90cc774d9ae2.jpeg		go-channel-84	Animal Planet	APL					deny	ONGOING	ONGOING	go-channel-81	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/20/52d26ee2-7e36-30af-8d72-e39e5f1b4b69.jpeg	https://us1-prod-images.disco-api.com/2020/07/20/b7a7ae3f-a12c-366e-9304-8cd99373256a.png	go_2862
go-show-9086	9086	go	2021-03-07T00:01:34Z	100-days-wild	DSCJWWR	100 Days Wild	100 Days Wild	Strangers journey to Alaska, chasing dreams of an off-grid community.	Leaving comfortable lives behind, strangers journey to Alaska, chasing dreams of an off-grid community. With only 100 days until winter, it's a race against nature.				2020-08-22T00:55:00Z	world	https://discoveryplus.com/show/100-days-wild	https://us1-prod-images.disco-api.com/2020/09/19/bf576fdc-bd95-318c-a4ee-ecb0033b7acc.jpeg	https://us1-prod-images.disco-api.com/2020/09/19/c5a36a4c-8563-3419-a958-a3be5764c79e.png	https://us1-prod-images.disco-api.com/2020/09/19/04ca4e67-a7dd-3f48-8b58-16fe7e2af15f.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/19/120e087f-8669-3b5b-9fcf-e046bf3c7b57.jpeg	https://us1-prod-images.disco-api.com/2020/09/19/09d68822-9aae-37d7-9021-a34167069f74.jpeg	go_9086
go-show-2199	2199	go	2021-03-06T10:12:49Z	mega-dens	DIYDMGD	Mega Dens	Mega Dens	Anitra Mecadon takes a boring living spaces into the stratosphere.	From high-end game rooms to custom wine cellars, interior designer Anitra Mecadon takes boring living spaces into the stratosphere by teaching homeowners how to achieve their own rock-and-roll transformations.				2011-01-18T03:00:00Z	world	https://discoveryplus.com/show/mega-dens	https://us1-prod-images.disco-api.com/2020/10/09/6e4894a9-848a-3f31-8835-7b1cfca48811.jpeg	https://us1-prod-images.disco-api.com/2020/10/09/1c106414-2e51-38ee-b34b-be4a186add90.png	https://us1-prod-images.disco-api.com/2020/10/09/6012012c-d9c8-3fa4-b6b0-0a6298b830f5.jpeg		go-channel-88	DIY Network	DIY					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/10/09/1d931f13-9f94-392a-8a77-4d31bc63e8ea.jpeg	https://us1-prod-images.disco-api.com/2020/10/09/b6fc53e1-4fdc-3290-aae2-29e7e5b84e57.jpeg	go_2199
go-show-2198	2198	go	2020-12-16T22:16:39Z	health-inspectors	FOODIQ	Health Inspectors	Health Inspectors	Restaurants get help cleaning up health violations & passing inspection.	An unexpected visit from a restaurant health inspector can shut down a food business instantly & permanently if it isn't up to code. Consultant Ben Vaughn helps restaurants clean up violations & make sure they pass inspection.				2012-06-21T02:00:00Z	world	https://discoveryplus.com/show/health-inspectors	https://us1-prod-images.disco-api.com/2020/08/17/f2bf21ad-357d-324c-b1a7-456ce77cd2a6.jpeg	https://us1-prod-images.disco-api.com/2020/08/17/e43e2c9f-d5a6-31e3-b077-e330d5754c95.png	https://us1-prod-images.disco-api.com/2020/08/17/0e9f05b1-dcda-31b7-88d8-1068b9242567.jpeg		go-channel-89	Food Network	FOOD					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/17/6e44fbe2-6200-326d-b8f1-80930d52d427.jpeg	https://us1-prod-images.disco-api.com/2020/08/17/5ddff0a1-dc3e-3581-8e2d-b599361a1d15.png	go_2198
go-show-2081	2081	go	2021-01-01T16:53:33Z	home-alone	51849	Home Alone	Home Alone	Victims' homes become the setting for unimaginable horror.	In this nerve-wracking series, victims' homes becomes the setting for unimaginable horror. Scenes of unbearable tension grab the audience and take them along for a chilling ride into true, unbridled crime.				2017-10-13T02:00:00Z	world	https://discoveryplus.com/show/home-alone	https://us1-prod-images.disco-api.com/2020/07/14/87071dc6-43f5-3a3a-a1f1-6877512efdf3.jpeg	https://us1-prod-images.disco-api.com/2020/07/14/a1e3b736-7daf-3e10-8b53-4434045b52fe.png	https://us1-prod-images.disco-api.com/2020/08/28/7a55bff9-5039-35e6-bf0f-8ac4dca04837.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/14/94d47632-bb31-30a5-af39-06dd19663c12.jpeg	https://us1-prod-images.disco-api.com/2020/07/14/4e2b5bc6-be45-300d-b320-2c62e94837aa.jpeg	go_2081
go-show-2856	2856	go	2021-03-04T21:50:15Z	america-facts-vs-fiction	44929	America: Facts vs. Fiction	America: Facts vs. Fiction	Jamie Kaler reveals the hidden facts behind the USA's distorted history.	Former Naval officer Jamie Kaler presents a wake-up call about the hidden facts behind the most familiar and beloved stories about our country's history.				2013-07-11T02:00:00Z	world	https://discoveryplus.com/show/america-facts-vs-fiction	https://us1-prod-images.disco-api.com/2020/12/04/be83992e-58fd-349e-a692-56bfca2e9852.jpeg	https://us1-prod-images.disco-api.com/2020/07/08/b1c373bd-1a4d-3ffe-a360-6fc6212b0f71.png	https://us1-prod-images.disco-api.com/2020/12/04/eeb2e967-3bfc-3fb6-b5f8-a6ca4dc25c87.jpeg		go-channel-79	AHC	AHC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/08/cca20468-d981-31d0-ae85-e4483ed62d39.jpeg	https://us1-prod-images.disco-api.com/2020/12/04/4a3f1a74-97a0-3c22-a3c1-82f33c27f5be.jpeg	go_2856
go-show-12526	12526	go	2020-12-31T18:24:35Z	blood-relatives	42500	Blood Relatives	Blood Relatives	Every suspect shares a last name in these homespun murder mysteries.	Every family has skeletons in the closet. This true-crime series investigates homespun murder mysteries where everyone is a suspect, and every suspect shares a last name.				2012-06-08T02:00:00Z	world	https://discoveryplus.com/show/blood-relatives	https://us1-prod-images.disco-api.com/2020/07/09/50f71988-925a-3cf8-b136-8f9d47613996.jpeg	https://us1-prod-images.disco-api.com/2020/07/09/a4102a8c-ddd8-3995-9f9f-347ad9e8023a.png	https://us1-prod-images.disco-api.com/2020/08/29/7fc52896-7c88-3d5d-9728-9b205347c16f.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/09/66e2a6c5-1152-3d41-991c-7f064247ae59.jpeg	https://us1-prod-images.disco-api.com/2020/07/09/953c1c1b-796c-3514-b6fe-3f0a49d0f01f.jpeg	go_12526
go-show-12525	12525	go	2021-01-03T02:36:32Z	building-alaska	DIYDBAK	Building Alaska	Building Alaska	Daring individuals build their dream homes in the Alaskan wilderness.	Daring individuals battle the elements to construct their dream homes in the Alaskan wilderness. With no roads or supply centers, they have to get creative to build in one of the most remote and rugged areas on the planet.				2012-11-12T03:00:00Z	world	https://discoveryplus.com/show/building-alaska	https://us1-prod-images.disco-api.com/2020/11/10/cbe4b7f7-51ea-3cb5-a548-4a56dfbd28d2.jpeg	https://us1-prod-images.disco-api.com/2021/01/03/2ef475d9-308b-3bc7-9c38-5e6efe02e70b.png	https://us1-prod-images.disco-api.com/2020/07/29/8a7f568e-5a6e-3d33-a073-4c9548e7395d.jpeg		go-channel-88	DIY Network	DIY					deny	ONGOING	ONGOING	go-channel-76, go-channel-80	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/06/30/6b0bbbc6-78a3-3e23-9581-e24618c78840.jpeg	https://us1-prod-images.disco-api.com/2020/06/30/56a868bb-1ff3-3e7f-979d-2f42dacfc24f.png	go_12525
go-show-12523	12523	go	2020-12-29T14:19:27Z	bizarre-foods-america	TRAVTBFA	Bizarre Foods America	Bizarre Foods America	Andrew Zimmern tastes weird and wonderful foods that are found in the US.	Bizarre Foods America is back with another helping of stateside adventures as chef, writer and culinary explorer Andrew Zimmern continues his quest to taste the weird and wonderful foods that can be found in the US.				2012-01-24T03:00:00Z	world	https://discoveryplus.com/show/bizarre-foods-america	https://us1-prod-images.disco-api.com/2020/08/08/18a3ae2a-9b13-319c-b437-9e462162e425.jpeg	https://us1-prod-images.disco-api.com/2020/08/08/0c0c558c-7195-3cb2-9771-9b8cf2d1312e.png	https://us1-prod-images.disco-api.com/2020/08/08/f4dd0d58-2d9b-3afb-813a-eb0a8e6b3b12.jpeg		go-channel-85	Travel Channel	TRAV					deny	ONGOING	ONGOING	go-channel-87	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/08/8ad4ffb6-fe84-3ca5-8037-6ca0021d630d.jpeg	https://us1-prod-images.disco-api.com/2020/11/16/87ca19dc-3156-3ef6-be8f-dd593e414ca1.jpeg	go_12523
go-show-1505	1505	go	2020-12-16T02:18:36Z	holiday-wars	FOODAW	Holiday Wars	Holiday Wars	Cake and sugar artists make holiday displays in a battle for $25,000.	Five teams of master cake and sugar artists face off in four challenges to create mind-blowing holiday displays that are festive and delicious. In the end, one team will jingle all the way home with the $25,000 grand prize.				2018-11-26T01:00:00Z	world	https://discoveryplus.com/show/holiday-wars	https://us1-prod-images.disco-api.com/2020/07/28/71b539a9-5794-362f-84fd-f16c36594a61.jpeg	https://us1-prod-images.disco-api.com/2020/07/28/0032e9d4-3cd5-3e9c-9876-25701b2125fa.png	https://us1-prod-images.disco-api.com/2020/07/28/40d629d9-6515-38bb-8366-ada5498e8ca4.jpeg		go-channel-89	Food Network	FOOD					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/28/c906eec5-17f8-3ac3-817d-1635d46e7d49.jpeg	https://us1-prod-images.disco-api.com/2020/07/28/cb74cccb-8c7e-3e27-8ead-1e77201555a6.png	go_1505
go-show-2869	2869	go	2021-03-07T09:50:34Z	pit-boss	39417	Pit Boss	Pit Boss	Shorty Rossi runs a rehab and training facility for abandoned pit bulls.	Former actor Shorty Rossi, a little person with a big heart for pit bulls, runs Shorty's Rescue, a rehab and training facility for the pit bulls abandoned on the streets of Los Angeles.				2010-01-17T03:00:00Z	world	https://discoveryplus.com/show/pit-boss	https://us1-prod-images.disco-api.com/2020/08/19/d03c5a61-c86e-3cbb-98fa-c995ea7851cd.jpeg	https://us1-prod-images.disco-api.com/2020/08/19/0007d28b-0b90-3ffd-bffc-060a15a5c01e.png	https://us1-prod-images.disco-api.com/2020/08/19/4d0b2419-fd5f-3278-866d-a6caf8fc9357.jpeg		go-channel-84	Animal Planet	APL					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/19/da278614-f4ce-33de-a938-c389e29ad94a.jpeg	https://us1-prod-images.disco-api.com/2020/08/19/748e6f0b-b21f-31ea-8ca8-9a838886a7aa.jpeg	go_2869
go-show-12522	12522	go	2020-12-15T23:24:09Z	biblical-mysteries-explained	TRAVTBME	Biblical Mysteries Explained	Biblical Mysteries Explained	In a three-part series, some of the Bible's greatest events are explored.	In a three-part series, some of the Bible's greatest events are explored. Expert knowledge, archaeological records and science are combined with computer graphics to show how the events could have actually happened.				2008-12-15T02:00:00Z	world	https://discoveryplus.com/show/biblical-mysteries-explained	https://us1-prod-images.disco-api.com/2020/10/19/2d57b3c7-8f5b-31c1-9560-5eb34eed4ca6.jpeg	https://us1-prod-images.disco-api.com/2020/10/19/75c6d8d8-67cb-3528-be35-2dc8388b2632.png	https://us1-prod-images.disco-api.com/2020/10/19/cdc208a9-face-37f5-9afb-48860c7c14c5.jpeg		go-channel-85	Travel Channel	TRAV					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/10/19/cbe93aa9-4770-38ef-b234-bf28458f9f06.jpeg	https://us1-prod-images.disco-api.com/2020/10/19/66555372-a8f6-37ff-b09e-a7b04bfb1a9b.jpeg	go_12522
